"","unique.base.edge.","source","target","f2005","f2006","f2007","f2008","f2009","f2010","f2011","f2012","f2013","f2014","f2015","w2005","w2006","w2007","w2008","w2009","w2010","w2011","w2012","w2013","w2014","w2015","f_tot"
"8683","SR-OM","SR","OM",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3.44066290105227e-05,0,0,6
"8684","SN-OM","SN","OM",0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,1.83040671637238e-05,0,6
"8685","YE-OM","YE","OM",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,0,0,3
"8686","SR-PT","SR","PT",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,0,0,3
"8687","UZ-PL","UZ","PL",0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,1.72033145052613e-05,3.66081343274476e-05,4.60504098486476e-05,15
"8688","VN-PG","VN","PG",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6.88132580210454e-05,0,0,12
"8689","SA-OM","SA","OM",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,0,0,3
"8690","ES-OM","ES","OM",0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,3.66081343274476e-05,0,9
"8691","QA-PL","QA","PL",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.83040671637238e-05,0,3
"8692","SE-PA","SE","PA",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.83040671637238e-05,0,3
"8693","US-PW","US","PW",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.83040671637238e-05,0,3
"8694","SG-PG","SG","PG",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3.66081343274476e-05,0,6
"8695","GB-PR","GB","PR",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.83040671637238e-05,0,3
"8696","VN-OM","VN","OM",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.83040671637238e-05,0,3
"8697","RS-PH","RS","PH",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.30252049243238e-05,3
"8698","ID-PW","ID","PW",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9.21008196972953e-05,12
"8699","UY-PH","UY","PH",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.30252049243238e-05,3
"8700","TG-PT","TG","PT",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.000115126024621619,15
"8701","UZ-PT","UZ","PT",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4.60504098486476e-05,6
"8702","RU-US","RU","US",186,94,166,70,76,70,84,68,52,54,54,0.00115406092945337,0.000618502434530859,0.00104489919240623,0.000426366504647395,0.000474211623176469,0.000429751051355251,0.000514343446713407,0.000363377918378907,0.000298190784757863,0.000329473208947028,0.000414453688637829,974
"8703","QA-AE","QA","AE",34,2,4,4,6,14,20,44,34,26,46,0.000210957374201154,1.3159626266614e-05,2.51782937929211e-05,2.43638002655654e-05,3.74377597244581e-05,8.59502102710501e-05,0.000122462725407954,0.000235126888362822,0.000194970897726295,0.000158635248752273,0.000353053142172965,234
"8704","RU-ZA","RU","ZA",10,0,10,2,2,0,0,2,4,2,0,6.20462865297512e-05,0,6.29457344823028e-05,1.21819001327827e-05,1.2479253241486e-05,0,0,1.06875858346737e-05,2.29377526736818e-05,1.22027114424825e-05,0,32
"8705","KR-TH","KR","TH",46,8,20,56,68,38,42,54,54,20,0,0.000285412918036855,5.26385050664561e-05,0.000125891468964606,0.000341093203717916,0.000424294610210525,0.000233293427878565,0.000257171723356703,0.000288564817536191,0.000309659661094704,0.000122027114424825,0,406
"8706","KR-US","KR","US",174,156,184,226,200,196,158,224,198,182,124,0.00107960538561767,0.00102645084879589,0.00115820151447437,0.00137655471500445,0.0012479253241486,0.0012033029437947,0.000967455530722836,0.00119700961348346,0.00113541875734725,0.00111044674126591,0.000951708470205385,2022
"8707","RO-CH","RO","CH",8,2,2,5,8,6,16,8,20,16,6,4.9637029223801e-05,1.3159626266614e-05,1.25891468964606e-05,3.04547503319568e-05,4.99170129659441e-05,3.68358044018786e-05,9.79701803263632e-05,4.27503433386949e-05,0.000114688763368409,9.76216915398602e-05,4.60504098486476e-05,97
"8708","KR-SG","KR","SG",70,54,40,22,98,42,20,58,72,56,2,0.000434324005708258,0.000355309909198579,0.000251782937929211,0.00013400090146061,0.000611483408832815,0.00025785063081315,0.000122462725407954,0.000309939989205538,0.000412879548126272,0.000341675920389511,1.53501366162159e-05,534
"8709","RU-UA","RU","UA",54,6,34,62,20,54,42,58,50,12,0,0.000335049947260656,3.94788787998421e-05,0.00021401549723983,0.000377638904116264,0.00012479253241486,0.000331522239616908,0.000257171723356703,0.000309939989205538,0.000286721908421022,7.32162686548951e-05,0,392
"8710","RO-TR","RO","TR",2,2,0,0,2,0,2,0,2,4,2,1.24092573059502e-05,1.3159626266614e-05,0,0,1.2479253241486e-05,0,1.22462725407954e-05,0,1.14688763368409e-05,2.4405422884965e-05,1.53501366162159e-05,16
"8711","RU-CH","RU","CH",20,28,28,10,11,20,28,8,12,12,10,0.000124092573059502,0.000184234767732596,0.000176248056550448,6.09095006639136e-05,6.86358928281732e-05,0.000122786014672929,0.000171447815571136,4.27503433386949e-05,6.88132580210454e-05,7.32162686548951e-05,7.67506830810794e-05,187
"8712","RW-US","RW","US",28,36,30,12,24,16,16,8,12,2,0,0.000173729602283303,0.000236873272799053,0.000188837203446908,7.30914007966963e-05,0.000149751038897832,9.8228811738343e-05,9.79701803263632e-05,4.27503433386949e-05,6.88132580210454e-05,1.22027114424825e-05,0,184
"8713","RU-AE","RU","AE",12,2,2,4,12,20,18,18,38,4,6,7.44555438357014e-05,1.3159626266614e-05,1.25891468964606e-05,2.43638002655654e-05,7.48755194489162e-05,0.000122786014672929,0.000110216452867159,9.61882725120636e-05,0.000217908650399977,2.4405422884965e-05,4.60504098486476e-05,136
"8714","QA-GB","QA","GB",10,4,4,4,26,10,8,20,4,28,12,6.20462865297512e-05,2.63192525332281e-05,2.51782937929211e-05,2.43638002655654e-05,0.000162230292139318,6.13930073364644e-05,4.89850901631816e-05,0.000106875858346737,2.29377526736818e-05,0.000170837960194755,9.21008196972953e-05,130
"8715","QA-AZ","QA","AZ",1,0,0,1,2,3,2,1,0,0,0,6.20462865297512e-06,0,0,6.09095006639136e-06,1.2479253241486e-05,1.84179022009393e-05,1.22462725407954e-05,5.34379291733687e-06,0,0,0,10
"8716","RU-KR","RU","KR",6,4,4,5,4,18,7,3,6,3,0,3.72277719178507e-05,2.63192525332281e-05,2.51782937929211e-05,3.04547503319568e-05,2.49585064829721e-05,0.000110507413205636,4.28619538927839e-05,1.60313787520106e-05,3.44066290105227e-05,1.83040671637238e-05,0,60
"8717","RU-AZ","RU","AZ",4,0,3,3,3,18,3,8,7,0,0,2.48185146119005e-05,0,1.88837203446908e-05,1.82728501991741e-05,1.8718879862229e-05,0.000110507413205636,1.83694088111931e-05,4.27503433386949e-05,4.01410671789431e-05,0,0,49
"8718","RU-TR","RU","TR",26,4,14,14,0,16,14,18,10,0,0,0.000161320344977353,2.63192525332281e-05,8.81240282752239e-05,8.5273300929479e-05,0,9.8228811738343e-05,8.57239077855678e-05,9.61882725120636e-05,5.73443816842045e-05,0,0,116
"8719","RO-UA","RO","UA",12,8,2,0,0,0,2,2,4,2,4,7.44555438357014e-05,5.26385050664561e-05,1.25891468964606e-05,0,0,0,1.22462725407954e-05,1.06875858346737e-05,2.29377526736818e-05,1.22027114424825e-05,3.07002732324318e-05,36
"8720","MD-UA","MD","UA",4,0,0,0,2,12,12,4,6,10,0,2.48185146119005e-05,0,0,0,1.2479253241486e-05,7.36716088037573e-05,7.34776352447724e-05,2.13751716693475e-05,3.44066290105227e-05,6.10135572124126e-05,0,50
"8721","RU-GB","RU","GB",16,8,16,66,10,12,10,32,40,4,6,9.92740584476019e-05,5.26385050664561e-05,0.000100713175171684,0.000402002704381829,6.23962662074302e-05,7.36716088037573e-05,6.1231362703977e-05,0.00017100137335478,0.000229377526736818,2.4405422884965e-05,4.60504098486476e-05,220
"8722","MD-GB","MD","GB",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"8723","QA-US","QA","US",12,0,0,4,8,6,16,32,14,18,14,7.44555438357014e-05,0,0,2.43638002655654e-05,4.99170129659441e-05,3.68358044018786e-05,9.79701803263632e-05,0.00017100137335478,8.02821343578863e-05,0.000109824402982343,0.000107450956313511,124
"8724","RO-US","RO","US",24,4,12,10,8,8,8,14,12,6,26,0.000148911087671403,2.63192525332281e-05,7.55348813787634e-05,6.09095006639136e-05,4.99170129659441e-05,4.91144058691715e-05,4.89850901631816e-05,7.48131008427161e-05,6.88132580210454e-05,3.66081343274476e-05,0.000199551776010806,132
"8725","RO-SE","RO","SE",2,0,0,2,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,1.21819001327827e-05,0,0,0,0,0,0,0,4
"8726","KR-CH","KR","CH",24,48,50,41,13,24,20,44,42,32,20,0.000148911087671403,0.000315831030398737,0.000314728672411514,0.000249728952722046,8.11151460696592e-05,0.000147343217607515,0.000122462725407954,0.000235126888362822,0.000240846403073659,0.00019524338307972,0.000153501366162159,358
"8727","QA-CH","QA","CH",6,6,32,2,3,12,2,2,4,8,4,3.72277719178507e-05,3.94788787998421e-05,0.000201426350343369,1.21819001327827e-05,1.8718879862229e-05,7.36716088037573e-05,1.22462725407954e-05,1.06875858346737e-05,2.29377526736818e-05,4.88108457699301e-05,3.07002732324318e-05,81
"8728","KR-SZ","KR","SZ",8,0,0,0,2,0,0,4,0,0,0,4.9637029223801e-05,0,0,0,1.2479253241486e-05,0,0,2.13751716693475e-05,0,0,0,14
"8729","KR-TW","KR","TW",44,32,24,40,62,48,20,46,40,54,0,0.000273003660730905,0.000210554020265824,0.000151069762757527,0.000243638002655654,0.000386856850486067,0.000294686435215029,0.000122462725407954,0.000245814474197496,0.000229377526736818,0.000329473208947028,0,410
"8730","RU-QA","RU","QA",7,0,0,0,0,0,2,1,2,1,4,4.34324005708258e-05,0,0,0,0,0,1.22462725407954e-05,5.34379291733687e-06,1.14688763368409e-05,6.10135572124126e-06,3.07002732324318e-05,17
"8731","KR-KR","KR","KR",1,0,0,0,0,0,0,0,0,0,0,6.20462865297512e-06,0,0,0,0,0,0,0,0,0,0,1
"8732","QA-RU","QA","RU",2,0,0,0,0,0,1,0,4,0,2,1.24092573059502e-05,0,0,0,0,0,6.1231362703977e-06,0,2.29377526736818e-05,0,1.53501366162159e-05,9
"8733","RU-ES","RU","ES",24,16,32,22,10,12,12,8,54,6,8,0.000148911087671403,0.000105277010132912,0.000201426350343369,0.00013400090146061,6.23962662074302e-05,7.36716088037573e-05,7.34776352447724e-05,4.27503433386949e-05,0.000309659661094704,3.66081343274476e-05,6.14005464648635e-05,204
"8734","KR-GB","KR","GB",34,28,28,50,34,4,0,2,12,14,6,0.000210957374201154,0.000184234767732596,0.000176248056550448,0.000304547503319568,0.000212147305105262,2.45572029345858e-05,0,1.06875858346737e-05,6.88132580210454e-05,8.54189800973776e-05,4.60504098486476e-05,212
"8735","KR-ES","KR","ES",20,6,10,38,40,32,28,18,16,18,8,0.000124092573059502,3.94788787998421e-05,6.29457344823028e-05,0.000231456102522872,0.000249585064829721,0.000196457623476686,0.000171447815571136,9.61882725120636e-05,9.17510106947272e-05,0.000109824402982343,6.14005464648635e-05,234
"8736","KR-RU","KR","RU",8,3,8,5,6,0,13,32,15,13,0,4.9637029223801e-05,1.9739439399921e-05,5.03565875858422e-05,3.04547503319568e-05,3.74377597244581e-05,0,7.96007715151701e-05,0.00017100137335478,8.60165725263067e-05,7.93176243761364e-05,0,103
"8737","KR-SA","KR","SA",6,0,2,4,4,0,0,0,4,2,0,3.72277719178507e-05,0,1.25891468964606e-05,2.43638002655654e-05,2.49585064829721e-05,0,0,0,2.29377526736818e-05,1.22027114424825e-05,0,22
"8738","RO-ES","RO","ES",6,4,4,8,6,0,0,0,0,0,0,3.72277719178507e-05,2.63192525332281e-05,2.51782937929211e-05,4.87276005311308e-05,3.74377597244581e-05,0,0,0,0,0,0,28
"8739","RO-SK","RO","SK",4,2,0,2,2,0,0,0,0,0,0,2.48185146119005e-05,1.3159626266614e-05,0,1.21819001327827e-05,1.2479253241486e-05,0,0,0,0,0,0,10
"8740","KR-KN","KR","KN",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"8741","KR-UG","KR","UG",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"8742","KR-VN","KR","VN",10,10,34,22,22,30,28,40,74,48,0,6.20462865297512e-05,6.57981313330701e-05,0.00021401549723983,0.00013400090146061,0.000137271785656346,0.000184179022009393,0.000171447815571136,0.000213751716693475,0.000424348424463113,0.00029286507461958,0,318
"8743","KR-ZA","KR","ZA",2,0,6,16,2,6,2,4,6,4,0,1.24092573059502e-05,0,3.77674406893817e-05,9.74552010622617e-05,1.2479253241486e-05,3.68358044018786e-05,1.22462725407954e-05,2.13751716693475e-05,3.44066290105227e-05,2.4405422884965e-05,0,48
"8744","KR-ZW","KR","ZW",2,2,4,0,0,0,0,0,0,0,0,1.24092573059502e-05,1.3159626266614e-05,2.51782937929211e-05,0,0,0,0,0,0,0,0,8
"8745","RO-ZA","RO","ZA",4,4,4,8,4,4,0,4,4,0,2,2.48185146119005e-05,2.63192525332281e-05,2.51782937929211e-05,4.87276005311308e-05,2.49585064829721e-05,2.45572029345858e-05,0,2.13751716693475e-05,2.29377526736818e-05,0,1.53501366162159e-05,38
"8746","RO-GB","RO","GB",4,6,4,2,2,0,0,0,0,0,0,2.48185146119005e-05,3.94788787998421e-05,2.51782937929211e-05,1.21819001327827e-05,1.2479253241486e-05,0,0,0,0,0,0,18
"8747","RU-TW","RU","TW",2,0,0,0,0,0,2,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,4
"8748","KR-UY","KR","UY",2,2,2,2,0,0,0,0,0,0,0,1.24092573059502e-05,1.3159626266614e-05,1.25891468964606e-05,1.21819001327827e-05,0,0,0,0,0,0,0,8
"8749","RU-UZ","RU","UZ",2,2,6,4,38,16,28,28,72,30,30,1.24092573059502e-05,1.3159626266614e-05,3.77674406893817e-05,2.43638002655654e-05,0.000237105811588235,9.8228811738343e-05,0.000171447815571136,0.000149626201685432,0.000412879548126272,0.000183040671637238,0.000230252049243238,256
"8750","RU-SI","RU","SI",2,2,2,2,0,0,2,2,0,0,0,1.24092573059502e-05,1.3159626266614e-05,1.25891468964606e-05,1.21819001327827e-05,0,0,1.22462725407954e-05,1.06875858346737e-05,0,0,0,12
"8751","RU-SK","RU","SK",2,2,2,14,56,8,6,6,6,4,4,1.24092573059502e-05,1.3159626266614e-05,1.25891468964606e-05,8.5273300929479e-05,0.000349419090761609,4.91144058691715e-05,3.67388176223862e-05,3.20627575040212e-05,3.44066290105227e-05,2.4405422884965e-05,3.07002732324318e-05,110
"8752","RO-RU","RO","RU",2,1,4,4,2,1,2,2,5,1,1,1.24092573059502e-05,6.57981313330701e-06,2.51782937929211e-05,2.43638002655654e-05,1.2479253241486e-05,6.13930073364644e-06,1.22462725407954e-05,1.06875858346737e-05,2.86721908421022e-05,6.10135572124126e-06,7.67506830810794e-06,25
"8753","RU-TH","RU","TH",2,4,4,0,0,2,2,0,0,0,0,1.24092573059502e-05,2.63192525332281e-05,2.51782937929211e-05,0,0,1.22786014672929e-05,1.22462725407954e-05,0,0,0,0,14
"8754","RU-TN","RU","TN",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"8755","RO-TN","RO","TN",0,2,0,0,0,0,0,0,0,0,0,0,1.3159626266614e-05,0,0,0,0,0,0,0,0,0,2
"8756","RU-MD","RU","MD",0,2,3,5,3,1,2,1,1,0,0,0,1.3159626266614e-05,1.88837203446908e-05,3.04547503319568e-05,1.8718879862229e-05,6.13930073364644e-06,1.22462725407954e-05,5.34379291733687e-06,5.73443816842045e-06,0,0,18
"8757","RE-US","RE","US",0,6,0,0,8,0,0,2,0,0,58,0,3.94788787998421e-05,0,0,4.99170129659441e-05,0,0,1.06875858346737e-05,0,0,0.000445153961870261,74
"8758","KR-AE","KR","AE",0,30,6,2,12,8,2,18,12,10,0,0,0.00019739439399921,3.77674406893817e-05,1.21819001327827e-05,7.48755194489162e-05,4.91144058691715e-05,1.22462725407954e-05,9.61882725120636e-05,6.88132580210454e-05,6.10135572124126e-05,0,100
"8759","KR-SE","KR","SE",0,2,0,0,0,0,0,2,0,0,0,0,1.3159626266614e-05,0,0,0,0,0,1.06875858346737e-05,0,0,0,4
"8760","KR-TR","KR","TR",0,4,8,6,6,8,14,10,14,14,10,0,2.63192525332281e-05,5.03565875858422e-05,3.65457003983481e-05,3.74377597244581e-05,4.91144058691715e-05,8.57239077855678e-05,5.34379291733687e-05,8.02821343578863e-05,8.54189800973776e-05,7.67506830810794e-05,94
"8761","QA-SA","QA","SA",0,2,0,2,2,20,16,16,26,6,2,0,1.3159626266614e-05,0,1.21819001327827e-05,1.2479253241486e-05,0.000122786014672929,9.79701803263632e-05,8.55006866773899e-05,0.000149095392378932,3.66081343274476e-05,1.53501366162159e-05,92
"8762","MD-US","MD","US",0,2,0,2,0,0,2,4,0,0,6,0,1.3159626266614e-05,0,1.21819001327827e-05,0,0,1.22462725407954e-05,2.13751716693475e-05,0,0,4.60504098486476e-05,16
"8763","RO-MD","RO","MD",0,1,2,1,0,0,4,1,0,0,1,0,6.57981313330701e-06,1.25891468964606e-05,6.09095006639136e-06,0,0,2.44925450815908e-05,5.34379291733687e-06,0,0,7.67506830810794e-06,10
"8764","RU-SE","RU","SE",0,2,10,10,6,14,6,8,12,4,2,0,1.3159626266614e-05,6.29457344823028e-05,6.09095006639136e-05,3.74377597244581e-05,8.59502102710501e-05,3.67388176223862e-05,4.27503433386949e-05,6.88132580210454e-05,2.4405422884965e-05,1.53501366162159e-05,74
"8765","RE-TH","RE","TH",0,0,4,0,0,0,0,0,0,0,0,0,0,2.51782937929211e-05,0,0,0,0,0,0,0,0,4
"8766","RU-RO","RU","RO",0,0,5,4,0,0,1,1,1,2,0,0,0,3.14728672411514e-05,2.43638002655654e-05,0,0,6.1231362703977e-06,5.34379291733687e-06,5.73443816842045e-06,1.22027114424825e-05,0,14
"8767","KR-UZ","KR","UZ",0,0,20,4,4,0,4,2,0,0,0,0,0,0.000125891468964606,2.43638002655654e-05,2.49585064829721e-05,0,2.44925450815908e-05,1.06875858346737e-05,0,0,0,34
"8768","RU-SG","RU","SG",0,0,2,2,2,0,2,2,0,2,2,0,0,1.25891468964606e-05,1.21819001327827e-05,1.2479253241486e-05,0,1.22462725407954e-05,1.06875858346737e-05,0,1.22027114424825e-05,1.53501366162159e-05,14
"8769","RU-RS","RU","RS",0,0,2,4,0,0,2,0,2,0,0,0,0,1.25891468964606e-05,2.43638002655654e-05,0,0,1.22462725407954e-05,0,1.14688763368409e-05,0,0,10
"8770","RU-SH","RU","SH",0,0,2,0,0,0,0,0,0,0,0,0,0,1.25891468964606e-05,0,0,0,0,0,0,0,0,2
"8771","RE-CH","RE","CH",0,0,0,6,0,0,0,0,0,0,0,0,0,0,3.65457003983481e-05,0,0,0,0,0,0,0,6
"8772","RU-MK","RU","MK",0,0,0,2,4,2,0,0,2,0,0,0,0,0,1.21819001327827e-05,2.49585064829721e-05,1.22786014672929e-05,0,0,1.14688763368409e-05,0,0,10
"8773","QA-UA","QA","UA",0,0,0,4,0,0,0,0,0,6,0,0,0,0,2.43638002655654e-05,0,0,0,0,0,3.66081343274476e-05,0,10
"8774","RU-RU","RU","RU",0,0,0,1,2,0,0,0,0,0,0,0,0,0,6.09095006639136e-06,1.2479253241486e-05,0,0,0,0,0,0,3
"8775","KR-SK","KR","SK",0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.21819001327827e-05,1.2479253241486e-05,0,0,0,0,0,0,4
"8776","RW-ZA","RW","ZA",0,0,0,2,6,0,0,0,0,0,0,0,0,0,1.21819001327827e-05,3.74377597244581e-05,0,0,0,0,0,0,8
"8777","QA-ES","QA","ES",0,0,0,4,2,0,0,2,0,2,0,0,0,0,2.43638002655654e-05,1.2479253241486e-05,0,0,1.06875858346737e-05,0,1.22027114424825e-05,0,10
"8778","KR-TT","KR","TT",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.21819001327827e-05,0,0,0,0,0,0,0,2
"8779","QA-ZA","QA","ZA",0,0,0,2,2,0,2,8,4,4,0,0,0,0,1.21819001327827e-05,1.2479253241486e-05,0,1.22462725407954e-05,4.27503433386949e-05,2.29377526736818e-05,2.4405422884965e-05,0,22
"8780","MD-AZ","MD","AZ",0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.09095006639136e-06,0,0,0,0,5.73443816842045e-06,6.10135572124126e-06,0,3
"8781","RO-MK","RO","MK",0,0,0,2,0,0,0,2,2,2,0,0,0,0,1.21819001327827e-05,0,0,0,1.06875858346737e-05,1.14688763368409e-05,1.22027114424825e-05,0,8
"8782","RO-RO","RO","RO",0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.09095006639136e-06,6.23962662074301e-06,0,0,0,0,0,0,2
"8783","RO-RS","RO","RS",0,0,0,2,0,0,0,2,0,0,2,0,0,0,1.21819001327827e-05,0,0,0,1.06875858346737e-05,0,0,1.53501366162159e-05,6
"8784","QA-SY","QA","SY",0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,8.73547726904022e-05,1.22786014672929e-05,0,0,0,0,0,16
"8785","RU-VN","RU","VN",0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,1.2479253241486e-05,0,0,2.13751716693475e-05,2.29377526736818e-05,0,0,10
"8786","RU-SY","RU","SY",0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1.2479253241486e-05,2.45572029345858e-05,0,0,0,0,0,6
"8787","RU-SM","RU","SM",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2479253241486e-05,0,0,0,0,0,0,2
"8788","RU-SC","RU","SC",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2479253241486e-05,0,0,0,0,0,0,2
"8789","RU-TJ","RU","TJ",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22786014672929e-05,0,0,0,0,0,2
"8790","KR-UA","KR","UA",0,0,0,0,0,10,4,8,6,0,0,0,0,0,0,0,6.13930073364644e-05,2.44925450815908e-05,4.27503433386949e-05,3.44066290105227e-05,0,0,28
"8791","RU-TM","RU","TM",0,0,0,0,0,8,2,6,2,0,0,0,0,0,0,0,4.91144058691715e-05,1.22462725407954e-05,3.20627575040212e-05,1.14688763368409e-05,0,0,18
"8792","RU-SA","RU","SA",0,0,0,0,0,2,2,26,6,0,0,0,0,0,0,0,1.22786014672929e-05,1.22462725407954e-05,0.000138938615850759,3.44066290105227e-05,0,0,36
"8793","MD-RO","MD","RO",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6.1231362703977e-06,1.06875858346737e-05,0,0,0,3
"8794","RO-AE","RO","AE",0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,3.67388176223862e-05,1.06875858346737e-05,0,0,1.53501366162159e-05,10
"8795","QA-TR","QA","TR",0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,4.27503433386949e-05,0,0,1.53501366162159e-05,10
"8796","QA-TM","QA","TM",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4.27503433386949e-05,0,0,0,8
"8797","RE-ZA","RE","ZA",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"8798","QA-TH","QA","TH",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"8799","KR-SI","KR","SI",0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.000213751716693475,0,0,0,40
"8800","MD-SE","MD","SE",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"8801","QA-SD","QA","SD",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"8802","RO-TW","RO","TW",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"8803","RO-TZ","RO","TZ",0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,1.14688763368409e-05,0,0,4
"8804","KR-LK","KR","LK",0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3.44066290105227e-05,3.66081343274476e-05,0,12
"8805","KR-AZ","KR","AZ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.73443816842045e-06,0,0,1
"8806","RU-SZ","RU","SZ",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.4405422884965e-05,0,4
"8807","QA-SG","QA","SG",0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3.66081343274476e-05,1.53501366162159e-05,8
"8808","RO-QA","RO","QA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.10135572124126e-06,0,1
"8809","KR-QA","KR","QA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.10135572124126e-06,0,1
"8810","VC-LC","VC","LC",4,2,2,2,2,2,6,2,2,0,0,2.48185146119005e-05,1.3159626266614e-05,1.25891468964606e-05,1.21819001327827e-05,1.2479253241486e-05,1.22786014672929e-05,3.67388176223862e-05,1.06875858346737e-05,1.14688763368409e-05,0,0,24
"8811","VC-US","VC","US",4,14,14,8,6,20,12,12,4,6,8,2.48185146119005e-05,9.21173838662982e-05,8.81240282752239e-05,4.87276005311308e-05,3.74377597244581e-05,0.000122786014672929,7.34776352447724e-05,6.41255150080424e-05,2.29377526736818e-05,3.66081343274476e-05,6.14005464648635e-05,108
"8812","KN-US","KN","US",20,22,22,40,48,42,34,28,34,42,32,0.000124092573059502,0.000144755888932754,0.000138480615861066,0.000243638002655654,0.000299502077795665,0.00025785063081315,0.000208186633193522,0.000149626201685432,0.000194970897726295,0.000256256940292133,0.000245602185859454,364
"8813","KN-CH","KN","CH",2,2,2,2,4,6,0,0,0,2,0,1.24092573059502e-05,1.3159626266614e-05,1.25891468964606e-05,1.21819001327827e-05,2.49585064829721e-05,3.68358044018786e-05,0,0,0,1.22027114424825e-05,0,20
"8814","KN-GB","KN","GB",4,0,0,2,2,2,4,0,4,2,0,2.48185146119005e-05,0,0,1.21819001327827e-05,1.2479253241486e-05,1.22786014672929e-05,2.44925450815908e-05,0,2.29377526736818e-05,1.22027114424825e-05,0,20
"8815","KN-MF","KN","MF",6,0,0,0,4,4,4,0,0,4,0,3.72277719178507e-05,0,0,0,2.49585064829721e-05,2.45572029345858e-05,2.44925450815908e-05,0,0,2.4405422884965e-05,0,22
